Year,Planted (1000 Acres),Harvested (1000 Acres),Yield (Pounds/ Harvested Area),Average Temperature Value,Average Temperature Anomaly,Maximum Temperature Value,Maximum Temperature Anomaly,Minimum Temperature Value,Minimum Temperature Anomaly,Precipitation Value,Precipitation Anomaly,Cooling Degree Days Value,Cooling Degree Days Anomaly,Heating Degree Days Value,Heating Degree Days Anomaly,Palmer Drought Severity Index (PDSI) Value,Palmer Drought Severity Index (PDSI) Anomaly,Palmer Hydrological Drought Index (PHDI) Value,Palmer Hydrological Drought Index (PHDI) Anomaly,Palmer Modified Drought Index (PMDI) Value,Palmer Modified Drought Index (PMDI) Anomaly,Palmer Z-Index Value,Palmer Z-Index Anomaly
1992,380,377,600,62.20833333,0.025,71.8,2.525,51.575,0.475,5.384166667,2.2125,96.66666667,-20.91666667,297.5,9.166666667,1.2875,2.3975,1.046666667,3.096666667,2.0725,1.1525,1.634166667,4.641666667
1992,55,37,619,56.55833333,1.633333333,68.05833333,0.133333333,,,3.294166667,1.1175,63.83333333,-15.41666667,413.25,,8.733333333,6.991666667,5.733333333,6.065,7.4175,5.67,,5.426666667
1992,0,0,0,52.35833333,1.7,68.68333333,4.516666667,,1.875,2.81,2.945833333,175.0833333,0.916666667,296.75,0.083333333,0.588333333,1.3275,-2.245,1.365833333,0.869166667,-1.566666667,-0.094166667,1.105833333
1992,370,315,322,61.33333333,1.35,72.76666667,2.75,49.88333333,0.966666667,5.453333333,4.48,121.25,-38.75,285.8333333,-16.58333333,6.245,6.5575,7.245,3.431666667,6.975833333,6.270833333,4.465,2.223333333
1992,197,192,567,63.93333333,0.916666667,73.88333333,-0.55,52,3.416666667,7.565833333,4.568333333,131.9166667,-23.66666667,232.8333333,10.25,1.461666667,1.7575,1.3625,3.538333333,3.404166667,1.605833333,5.0025,3.058333333
1992,625,615,655,58.99166667,-0.05,71.59166667,1.433333333,48.375,2.475,7.136666667,0.5875,87.83333333,-25.91666667,327.9166667,6.25,2.52,2.720833333,3.029166667,3.081666667,2.853333333,2.065833333,4.343333333,1.048333333
1992,"5,500","3,550",444,65.39166667,1.083333333,77.15,2.541666667,,3.666666667,6.8,4.448333333,200.1666667,-28.25,157.25,-2,7.203333333,9.265,6.203333333,5.9525,7.96,6.815,4.670833333,2.620833333
1992,22,22,624,56.41666667,0.833333333,67.81666667,,45.025,1.433333333,4.669166667,1.92,69.25,,381.4166667,16.58333333,3.451666667,3.226666667,0.320833333,-0.06,1.604166667,2.29,3.388333333,
1993,443,430,527,64.325,2.066666667,74.75833333,-0.041666667,53.90833333,1.208333333,6.19,0.425,156.75,-0.75,256.3333333,26.33333333,,2.41,4.354166667,2.876666667,1.150833333,0.84,1.569166667,3.43
1993,990,970,542,60.30833333,2.658333333,71.9,0.3,52.69166667,,8.336666667,1.006666667,145.25,-0.916666667,332.1666667,43.66666667,1.439166667,1.096666667,1.895833333,2.375833333,2.659166667,4.240833333,4.229166667,3.074166667
1993,316,315,1205,61.8,1.175,76.65833333,2.883333333,47.93333333,0.5,3.3975,1.3725,232.25,-17.66666667,172.75,8,7.324166667,7.143333333,9.635833333,10.42666667,9.1925,8.856666667,3.584166667,4.829166667
1993,"1,050","1,045",1344,60.65833333,1.008333333,72.79166667,1.625,48.50833333,3.375,5.225,3.398333333,63.41666667,-9.91666667,245.25,5.083333333,4.625,5.454166667,6.208333333,4.919166667,2.88,4.575833333,2.605833333,4.86
1993,54,54,698,72.3,0.225,82.975,1.3,62.6,2.133333333,8.159166667,1.688333333,278.9166667,-14.91666667,66.16666667,6.583333333,1.548333333,3.158333333,1.225833333,2.903333333,3.241666667,2.865,1.369166667,1.585833333
1993,615,600,587,65.225,3.35,78.825,2.4,54.625,1.325,6.821666667,3.648333333,150.1666667,9.416666667,268.75,26.58333333,3.159166667,1.475833333,1.255833333,1.514166667,3.1575,4.469166667,2.375,1.4475
1993,0,0,0,54.86666667,2.616666667,63.99166667,1.6,,1.633333333,8.265,1.929166667,69,-5.25,551.9166667,32.08333333,7.761666667,,8.251666667,4.17,6.2,6.295833333,5.053333333,3.728333333
1993,2,1,208,54.93333333,-0.833333333,67.11666667,-0.183333333,44.775,-0.475,6.205833333,4.855,105.6666667,-17.91666667,473.8333333,,8.265,7.4825,9.265,9.401666667,7.265,8.445833333,4.369166667,4.133333333
1993,0,0,0,57,3.116666667,69.64166667,1.8,45.35,3.408333333,4.905833333,1.748333333,103.8333333,2.833333333,405.1666667,28.58333333,1.015,0.174166667,4.3875,3.381666667,1.1075,2.270833333,3.1775,3.845833333
1993,890,875,608,69.60833333,2.9,78.95833333,0.725,59.21666667,3,5.911666667,0.9325,205.9166667,-11.41666667,164.0833333,20.08333333,3.0525,3.844166667,3.2125,5.789166667,2.469166667,2.1975,2.163333333,1.014166667
1993,345,335,542,54.975,0.05,,-1.916666667,47.05833333,1,5.7175,5.163333333,96.83333333,-7.33333333,477.3333333,53.75,6.459166667,6.454166667,8.459166667,6.426666667,5.4325,4.531666667,3.0425,3.739166667
1993,"1,330","1,300",575,64.70833333,0.9,,-0.45,54.79166667,3.258333333,8.59,2.683333333,171.3333333,-6.916666667,229.8333333,24.25,2.2575,3.676666667,4.2575,4.45,3.698333333,4.088333333,2.064166667,2.825833333
1993,390,385,536,62.71666667,1.533333333,73.84166667,,51.59166667,1.491666667,4.845,0.673333333,133.0833333,13.5,310.8333333,26.5,3.1725,0.2825,3.613333333,1.663333333,2.388333333,2.468333333,1.2625,0.27
1993,54,49,771,57.14166667,3.216666667,72.01666667,3.091666667,41.25,0.325,3.175,2.998333333,70.83333333,-4.416666667,398.75,12.66666667,5.254166667,4.5125,7.2275,6.559166667,6.840833333,5.093333333,2.495833333,3.629166667
1993,0,0,0,50.625,-1.033333333,64.7,0.533333333,,-0.608333333,3.899166667,4.035,153.0833333,-21.08333333,,25.5,4.32,3.059166667,5.0175,6.628333333,2.9075,6.471666667,1.773333333,3.973333333
1993,370,350,374,59.11666667,0.133333333,71.49166667,0.475,47.7,1.783333333,4.265,1.291666667,152,-10,348.5833333,45.16666667,7.543333333,5.855833333,5.543333333,6.73,8.445833333,6.740833333,1.9225,2.680833333
1993,202,198,496,63.575,2.558333333,,3.633333333,53.075,0.491666667,7.676666667,2.679166667,170.75,12.16666667,245.1666667,24.58333333,1.420833333,1.716666667,2.180833333,4.356666667,1.003333333,4.205,1.368333333,1.424166667
1993,625,615,428,60.175,2.133333333,71.13333333,2.975,47.18333333,2.283333333,5.020833333,2.471666667,119.75,4,351.6666667,27,0.26,,2.960833333,1.013333333,0.625,2.8375,3.599166667,0.304166667
1993,"5,550","5,050",488,67.08333333,0.775,78.18333333,-0.425,53.925,0.941666667,4.280833333,3.929166667,209.6666667,-18.75,182.0833333,20.83333333,6.233333333,3.295,4.605,4.354166667,6.215833333,,2.609166667,1.559166667
1993,23,23,636,,2.475,70.03333333,2.466666667,46.09166667,1.5,7.7475,0.998333333,99.91666667,8.666666667,389.25,28.41666667,1.996666667,2.771666667,2.2625,2.881666667,2.059166667,2.745,1.935833333,2.804166667
1994,463,455,767,66.05,3.791666667,78.08333333,2.283333333,55,4.3,7.0275,,139.75,-14.75,219.25,-10.75,3.755833333,3.435,2.958333333,1.480833333,1.928333333,,3.654166667,4.515
1994,980,970,879,64.39166667,1.741666667,74.09166667,3.491666667,50.69166667,3.975,5.5325,4.2025,129.5,-16.66666667,283,-5.5,2.495833333,3.153333333,3.495833333,4.975833333,4.226666667,2.808333333,,1.404166667
1994,313,312,1206,63.55,1.925,78.73333333,2.958333333,49.36666667,1.933333333,2.0375,4.0125,253.9166667,8,179.5,13.75,0.161666667,0.980833333,3.590833333,2.381666667,2.155,0.819166667,0.4975,
1994,"1,100","1,095",1195,60.00833333,,73.58333333,3.416666667,47.39166667,,4.461666667,3.635,75.58333333,-0.75,265.5833333,24.41666667,0.056666667,,1.709166667,0.42,1.9225,0.618333333,3.26,3.514166667
1994,69,68,737,75.55,3.475,84.54166667,1.866666667,62.525,3.058333333,8.398333333,2.9275,298.9166667,10.08333333,46.75,-9.83333333,1.989166667,5.599166667,3.363333333,5.040833333,4.826666667,5.45,2.0025,5.219166667
1994,885,875,847,66.625,1.75,76.61666667,0.191666667,54.64166667,,8.1025,2.929166667,124.0833333,-15.66666667,233.3333333,-6.833333333,4,6.316666667,4.354166667,3.6125,5.695,6.006666667,4.389166667,3.461666667
1994,0,0,0,54.99166667,2.741666667,66.38333333,3.991666667,43.575,0.466666667,5.959166667,2.623333333,63.16666667,-8.08333333,517.25,0.416666667,0.6525,-0.239166667,6.573333333,5.491666667,5.525,1.620833333,3.706666667,3.381666667
1994,1,1,482,57.91666667,,68.6,2.3,45.225,1.975,5.083333333,2.7325,116.4166667,-5.166666667,408.75,-7.083333333,4.468333333,4.685833333,5.468333333,5.605,6.544166667,4.725,2.045,0.809166667
1994,0,0,0,57.39166667,0.508333333,70.7,3.858333333,47.06666667,1.125,5.055,3.8975,88.41666667,-10.58333333,380,4.416666667,3.275833333,2.435,4.209166667,4.203333333,3.790833333,2.954166667,2.095,2.763333333
1994,900,890,816,69.45833333,0.75,79.49166667,2.258333333,57.44166667,3.225,8.9225,2.943333333,203.5833333,-13.75,139.6666667,-7.333333333,4.1425,2.934166667,3.644166667,1.220833333,2.243333333,1.971666667,4.3325,3.183333333
1994,352,345,857,56.68333333,,,0.833333333,46.74166667,0.683333333,5.506666667,2.9525,93.83333333,-12.33333333,421.0833333,-3.5,4.508333333,3.503333333,5.508333333,,4.574166667,2.673333333,3.2225,1.919166667
1994,"1,280","1,270",810,64.54166667,2.733333333,75.31666667,1.25,56.79166667,1.258333333,7.040833333,2.134166667,161.25,-16,198.1666667,-7.416666667,5.123333333,,4.464166667,4.656666667,2.16,2.55,3.613333333,3.375
1994,486,485,822,60.00833333,2.825,73.175,3.9,51.84166667,1.741666667,5.175833333,3.004166667,107.6666667,-12.91666667,283.8333333,-5.5,4.515833333,4.625833333,3.0925,0.1425,1.7625,2.8425,1.18,3.1875
1994,55,50,724,58.44166667,1.516666667,71.68333333,3.758333333,40.19166667,1.266666667,5.2025,1.025833333,96.33333333,18.08333333,384.4166667,0.333333333,3.276666667,1.535,0.465,1.796666667,3.170833333,0.423333333,3.630833333,
1994,0,0,0,54.76666667,3.108333333,66.275,3.108333333,39.225,,1.794166667,1.93,192.9166667,17.75,308.8333333,14.16666667,0.969166667,0.708333333,-0.514166667,2.096666667,-1.283333333,-0.719166667,,2.2325
1994,360,340,352,62.71666667,1.733333333,74.79166667,2.775,50.675,2.758333333,5.0225,4.049166667,148.3333333,-8.66666667,302.8333333,1.416666667,5.066666667,5.379166667,5.066666667,3.253333333,5.6675,4.9625,2.441666667,2.2
1994,225,223,847,64.8,1.783333333,74.99166667,3.558333333,53.6,2.016666667,7.680833333,4.683333333,143.4166667,-14.16666667,,-9.25,3.405833333,3.701666667,1.028333333,4.204166667,,1.584166667,3.914166667,4.97
1994,590,585,730,59.625,0.583333333,71.75833333,3.6,49.48333333,3.583333333,8.159166667,3.61,98.66666667,-16.08333333,318.3333333,,6.210833333,3.411666667,6.666666667,3.719166667,,5.809166667,5.174166667,4.879166667
1994,"5,450","5,150",461,67.575,2.266666667,80.79166667,4.183333333,55.34166667,4.358333333,6.4425,3.090833333,220.4166667,-8,150.4166667,-6.833333333,3.556666667,2.618333333,3.353333333,3.1025,3.7775,1.6325,2.009166667,0.959166667
1994,42,42,946,57.3,2.716666667,69.69166667,4.125,47.88333333,2.291666667,7.781666667,4.0325,,-6.25,369.9166667,8.083333333,1.164166667,2.939166667,4.156666667,4.775833333,1.7375,4.423333333,1.2725,3.140833333
1995,590,578,410,65.03333333,2.775,76.58333333,3.783333333,55.49166667,1.791666667,6.964166667,4.199166667,164.1666667,3.666666667,242.25,11.25,2.87,0.549166667,3.388333333,3.910833333,2.0575,3.746666667,1.245833333,2.106666667
1995,"1,170","1,110",638,62.475,1.825,75.7,2.1,50.24166667,1.525,,3.24,141.25,-2.916666667,292.9166667,3.416666667,3.289166667,0.946666667,4.003333333,0.483333333,0.458333333,0.04,2.395833333,0.240833333
1995,365,364,1049,65.00833333,2.383333333,79.21666667,1.441666667,49.76666667,1.333333333,4.953333333,0.928333333,242.1666667,-1.75,154.9166667,-13.83333333,3.630833333,4.45,3.549166667,5.34,3.125833333,3.79,3.225,4.47
1995,,"1,165",957,60.93333333,4.283333333,74.98333333,0.816666667,49.86666667,3.733333333,5.933333333,5.106666667,68.83333333,-3.5,231.9166667,-12.25,7.181666667,9.010833333,,6.8925,4.523333333,6.219166667,4.715833333,5.97
1995,110,109,476,72.79166667,3.716666667,82.15833333,1.483333333,63.44166667,2.975,5.925,3.454166667,293.75,3.916666667,67.91666667,,3.153333333,4.763333333,4.153333333,4.830833333,3.755,3.378333333,,3.790833333
1995,"1,500","1,490",628,65.48333333,2.608333333,75.875,1.45,53.075,0.775,5.139166667,3.965833333,141.3333333,2.583333333,255.8333333,,1.416666667,2.733333333,4.771666667,6.03,1.4775,3.789166667,0.9625,3.035
1995,0,0,0,55.59166667,2.341666667,64.79166667,3.4,42.38333333,2.275,6.2425,3.906666667,88.66666667,17.41666667,551,34.16666667,2.8375,1.945833333,3.379166667,2.2975,0.98,1.075833333,4.011666667,0.686666667
1995,4,3,187,55.925,0.158333333,67.35833333,0.058333333,44.48333333,3.233333333,6.473333333,2.1225,109.8333333,-12.75,430.0833333,15.25,4.521666667,4.739166667,4.514166667,3.650833333,2.788333333,4.969166667,3.669166667,2.433333333
1995,0,0,0,57.36666667,0.483333333,69.54166667,3.7,45.225,3.283333333,4.995833333,1.838333333,106.5,9.5,398.5833333,21,0.805833333,-0.035,2.9275,1.921666667,3.861666667,1.025,4.094166667,0.7625
1995,"1,085","1,075",616,70.775,3.066666667,79.49166667,,60.06666667,1.85,7.194166667,2.215,221.75,3.416666667,145.1666667,2.166666667,3.890833333,,3.405,3.981666667,2.223333333,1.951666667,1.214166667,4.065
1995,462,453,548,55.18333333,2.258333333,,1.316666667,46.25833333,2.2,5.504166667,1.95,,-2.25,446.9166667,24.33333333,3.1375,2.1325,5.994166667,2.961666667,5.368333333,3.4675,4.269166667,3.965833333
1995,"1,460","1,420",626,65.60833333,2.8,76.03333333,3.966666667,54.175,3.641666667,7.7875,3.880833333,178.5833333,3.333333333,211.4166667,5.833333333,4.015,1.434166667,1.6975,0.89,2.08,0.47,,2.808333333
1995,805,800,481,62.425,1.241666667,70.325,2.05,49.575,2.475,8.529166667,1.3575,118.0833333,,307.8333333,20.5,2.894166667,2.004166667,4.894166667,4.944166667,1.625,1.705,2.518333333,1.525833333
1995,61,56,612,55.31666667,2.391666667,71.51666667,1.591666667,42.09166667,4.166666667,4.978333333,1.801666667,73.58333333,-2.666666667,365.0833333,-18,0.246666667,1.505,3.341666667,1.673333333,2.414166667,2.666666667,0.32,0.453333333
1995,0,0,0,52.925,3.266666667,66.225,3.058333333,40.65,4.508333333,2.145833333,3.281666667,160.5,-13.66666667,272.6666667,,5.72,,6.681666667,,8.145,7.709166667,3.0125,3.2125
1995,380,315,190,62.39166667,1.408333333,72.46666667,3.45,51.28333333,2.366666667,7.150833333,2.1775,141.75,-15.25,305.3333333,1.916666667,5.994166667,3.306666667,5.818333333,4.005,4.434166667,5.729166667,1.785,3.543333333
1995,348,342,530,66.48333333,0.466666667,77.69166667,1.258333333,54.25,3.666666667,7.534166667,1.536666667,159,3.416666667,237,17.41666667,3.440833333,3.736666667,5.718333333,6.894166667,2.969166667,3.170833333,2.736666667,3.7925
1995,700,660,529,61.44166667,1.4,69.69166667,2.533333333,48.15833333,2.258333333,8.345833333,2.796666667,117.5,0.75,338.75,17.08333333,3.410833333,2.611666667,4.821666667,,1.5475,0.76,1.2225,0.9275
1995,"6,400","5,750",374,,3.908333333,,1.991666667,54.81666667,2.833333333,6.306666667,1.955,218.1666667,-10.25,153.5,-6.75,2.28,2.341666667,5.845833333,4.595,5.525,5.38,,1.471666667
1995,107,106,624,58.98333333,2.4,69.95,2.383333333,45.03333333,0.441666667,5.6925,1.943333333,94.16666667,3.916666667,385.8333333,21,0.733333333,1.508333333,2.626666667,1.245833333,3.848333333,3.534166667,3.118333333,1.986666667
1996,,516,737,66.125,2.866666667,75.69166667,1.891666667,51.58333333,1.883333333,5.860833333,1.095833333,144.8333333,-12.66666667,254.3333333,25.33333333,5.8325,2.511666667,2.8325,2.355,3.3575,2.046666667,4.308333333,4.169166667
1996,"1,000",990,795,62.56666667,0.916666667,72.43333333,2.833333333,51.675,0.958333333,7.3125,3.9825,135.4166667,-11.75,315.1666667,25.66666667,2.999166667,1.656666667,2.495833333,-0.024166667,1.710833333,1.2925,3.455833333,1.300833333
1996,315,314,1190,63.875,5.25,77.36666667,5.591666667,51.36666667,4.933333333,1.728333333,3.703333333,260.8333333,15.91666667,144,-21.75,,-1.318333333,-0.1375,-2.346666667,-2.9725,,-0.631666667,0.613333333
1996,"1,000",995,1155,,1.908333333,72.95,3.783333333,48.15833333,2.025,3.709166667,1.8825,80.41666667,7.083333333,,-17.91666667,4.46,6.289166667,3.46,5.170833333,4.813333333,4.509166667,4.044166667,2.298333333
1996,,98,638,70.89166667,1.816666667,84.725,0.05,60.03333333,2.566666667,7.496666667,2.025833333,269.75,-20.08333333,70.66666667,,1.629166667,2.239166667,2.333333333,,4.1175,5.740833333,,3.335
1996,"1,340","1,336",751,66.65,0.775,75.40833333,-0.016666667,53.9,-0.4,5.058333333,3.885,130.3333333,-9.41666667,271.1666667,33,2.1025,4.419166667,0.938333333,3.196666667,1.775,2.086666667,2.798333333,2.870833333
1996,0,0,0,54.125,1.875,62.2,-0.191666667,43.03333333,0.925,7.235,0.899166667,61.83333333,-11.41666667,578.4166667,56.58333333,3.631666667,2.74,2.501666667,2.42,2.2525,1.348333333,4.353333333,4.028333333
1996,5,4,493,57.08333333,1.316666667,67.7,1.4,41.45,1.2,3.563333333,3.2125,105.6666667,-14.91666667,456.5833333,42.75,4.258333333,0.475833333,2.990833333,1.1275,2.883333333,1.064166667,3.329166667,4.093333333
1996,,0,0,56.4,2.516666667,67.075,0.233333333,45.70833333,,5.729166667,1.571666667,88.16666667,-11.83333333,411.4166667,35.83333333,5.9175,5.076666667,3.9175,4.911666667,2.838333333,5.001666667,3.349166667,5.0175
1996,890,885,699,69.15833333,1.45,78.725,2.491666667,56.575,3.358333333,7.423333333,1.444166667,207.9166667,-10.41666667,153.5,8.5,1.825,3.616666667,3.331666667,2.908333333,3.454166667,1.1825,3.785,3.635833333
1996,390,385,741,54.94166667,,64.73333333,-0.058333333,,0.108333333,5.64,3.085833333,88.91666667,-16.25,470.4166667,47.83333333,3.844166667,0.839166667,3.598333333,1.565833333,3.5975,2.696666667,2.708333333,3.405
1996,"1,120","1,100",822,65.01666667,,75.26666667,1.2,52.74166667,3.208333333,5.51,1.603333333,166,-12.25,218,13.41666667,3.0875,2.506666667,1.949166667,1.141666667,1.040833333,1.430833333,0.92,1.681666667
1996,740,730,660,60.775,-0.408333333,70.61666667,1.341666667,47.925,0.825,6.7325,4.560833333,111,-7.58333333,322.5833333,33.25,6.055833333,4.165833333,3.055833333,3.105833333,5.779166667,5.859166667,2.970833333,1.978333333
1996,59,55,735,56.675,4.75,70.96666667,2.041666667,41.375,4.45,4.1775,2.000833333,85.83333333,7.583333333,366.6666667,-18.41666667,0.168333333,,-1.738333333,1.593333333,1.140833333,1.393333333,2.2325,3.365833333
1996,0,0,0,55.54166667,1.883333333,67.13333333,2.966666667,40.95,2.808333333,5.015833333,2.151666667,190.3333333,18.16666667,274.9166667,-19.75,2.721666667,4.460833333,2.606666667,5.2175,2.855,5.419166667,3.208333333,2.408333333
1996,290,210,308,62.98333333,3,73.34166667,0.325,50.6,0.683333333,5.106666667,4.133333333,150.1666667,-7.83333333,328,21.58333333,4.048333333,2.360833333,3.806666667,2.993333333,3.908333333,0.203333333,,4.02
1996,284,282,778,65.775,2.758333333,77.275,,52.25833333,0.675,4.8325,3.835,147,-8.58333333,248.5833333,29,0.926666667,1.2225,4.000833333,,1.661666667,3.863333333,,0.959166667
1996,540,,614,59.55833333,-0.483333333,69.475,-0.683333333,46.625,2.725,8.005833333,4.456666667,101.8333333,-10.91666667,356.75,35.08333333,6.025833333,2.226666667,4.025833333,4.078333333,4.699166667,1.911666667,3.138333333,3.843333333
1996,"5,700","4,100",512,68.44166667,3.133333333,82.35,1.741666667,54.54166667,1.558333333,5.05,2.698333333,,1.5,163.5833333,3.333333333,-0.400833333,2.660833333,-0.8575,-0.108333333,-0.079166667,0.775833333,2.9,-0.15
1996,103,102,750,56.01666667,0.433333333,67.55833333,-1.008333333,46.44166667,0.85,,4.908333333,80.33333333,-9.91666667,400.5833333,,5.6425,6.4175,6.6425,4.261666667,4.5875,6.273333333,3.676666667,2.545
1997,535,442,600,66.36666667,0.108333333,77.46666667,0.666666667,55.25,2.55,9.246666667,2.481666667,138.3333333,-20.16666667,240.8333333,11.83333333,3.926666667,3.605833333,2.926666667,4.449166667,2.663333333,4.3525,3.873333333,4.734166667
1997,,965,840,61.65833333,3.008333333,74.36666667,2.766666667,49.95,0.233333333,6.3275,3.9975,130.25,-14.91666667,306.8333333,16.33333333,3.166666667,3.824166667,3.166666667,5.646666667,3.715,5.296666667,3.325,4.17
1997,325,324,1257,62.525,3.9,76.50833333,0.733333333,50.54166667,,2.059166667,1.034166667,258.6666667,9.75,168.0833333,3.333333333,0.135833333,1.955,-1.149166667,-1.358333333,-0.794166667,1.87,,2.728333333
1997,880,875,1205,62.11666667,1.466666667,,2.3,47.75,1.616666667,3.716666667,2.89,83,9.666666667,225.25,-15.91666667,1.131666667,3.960833333,2.335833333,1.046666667,1.070833333,1.766666667,1.4475,1.701666667
1997,100,99,579,72.14166667,4.066666667,83.56666667,2.891666667,62.675,1.208333333,6.970833333,2.5,290.3333333,1.5,49.33333333,-6.25,4.424166667,2.034166667,1.5775,4.255,3.495833333,4.119166667,4.730833333,4.9475
1997,"1,440","1,425",649,66.20833333,2.333333333,76.4,2.975,56.025,2.725,,3.600833333,119.5,-18.25,247.75,6.583333333,2.854166667,5.170833333,,2.1125,1.6575,2.969166667,1.924166667,1.996666667
1997,0,0,0,53.96666667,2.716666667,64.7,2.308333333,44.21666667,0.108333333,5.925,0.589166667,61.16666667,-13.08333333,545.25,27.41666667,0.8225,0.930833333,2.3375,1.255833333,4.150833333,2.246666667,2.939166667,0.614166667
1997,12,10,422,57.66666667,1.9,69.55,2.25,44.8,3.55,,3.173333333,109.3333333,-14.25,434.5,19.66666667,,3.848333333,5.630833333,2.7675,3.521666667,3.7025,2.165833333,2.93
1997,0,0,0,58.475,0.591666667,67.2,1.358333333,44.75833333,-0.183333333,5.0875,0.93,80.91666667,-16.08333333,400.8333333,24.25,2.264166667,3.423333333,4.9125,4.906666667,2.985833333,3.149166667,3.23,0.898333333
1997,655,,732,69.04166667,0.333333333,80.13333333,0.9,57.88333333,2.666666667,6.359166667,4.38,,-9.08333333,155.75,9.75,3.635833333,2.4275,5.635833333,2.2125,4.078333333,2.806666667,3.5325,3.383333333
1997,395,390,698,54.68333333,1.758333333,65.05833333,0.266666667,47.30833333,0.25,5.3175,3.763333333,92.25,-12.91666667,451.0833333,24.5,3.7575,4.7525,4.7575,3.725,5.2525,4.351666667,4.204166667,0.900833333
1997,985,970,903,63.90833333,2.1,75.69166667,1.625,53.10833333,3.575,9.404166667,2.4975,163.5833333,-13.66666667,219.75,11.16666667,5.805,3.224166667,,4.9975,3.659166667,5.049166667,1.855833333,2.6175
1997,690,685,656,61.09166667,-0.091666667,71.38333333,1.108333333,49.83333333,1.733333333,6.840833333,3.669166667,99.91666667,-19.66666667,299.5833333,15.25,4.625,3.735,2.771666667,3.821666667,3.641666667,1.721666667,0.800833333,1.808333333
1997,70,66,679,53.9,,68.25833333,0.333333333,41.50833333,3.583333333,5.553333333,1.376666667,79.66666667,1.416666667,,26.91666667,5.371666667,5.63,1.906666667,3.238333333,2.230833333,4.483333333,2.868333333,4.001666667
1997,0,0,0,53.58333333,,64.85833333,1.691666667,38.28333333,4.141666667,4.834166667,3.97,178.75,3.583333333,289.25,-5.416666667,2.161666667,1.900833333,1.87,5.480833333,2.5475,5.111666667,4.15,3.35
1997,,190,463,60.73333333,0.75,73.14166667,0.125,48.34166667,1.425,5.275833333,1.3025,138.8333333,-19.16666667,322.1666667,18.75,7.243333333,6.555833333,4.243333333,3.43,4.1025,6.3975,3.104166667,2.8625
1997,290,286,692,66.15833333,3.141666667,75.38333333,1.95,54.89166667,1.308333333,8.489166667,4.491666667,137.1666667,-22.41666667,,5.166666667,,5.499166667,,4.379166667,2.023333333,3.225,4.909166667,2.965
1997,490,480,663,57.84166667,-0.2,71.63333333,2.475,47.04166667,3.141666667,5.709166667,1.16,97.83333333,-16.91666667,338.3333333,16.66666667,4.3775,6.578333333,5.3775,5.43,5.085833333,4.298333333,4.671666667,1.376666667
1997,"5,500",,478,66.925,2.616666667,76.625,-0.983333333,56.24166667,1.258333333,6.849166667,3.4975,212.9166667,-15.5,181,20.75,3.803333333,6.865,6.409166667,4.158333333,5.575,4.43,,2.300833333
1997,101,100,660,57.5,0.916666667,69.68333333,0.116666667,47.3,1.708333333,5.173333333,2.424166667,73.33333333,-13.91666667,380.3333333,14.5,1.479166667,2.254166667,,1.783333333,,2.3975,1.511666667,3.38
1998,495,475,560,67.125,5.866666667,79.30833333,3.508333333,54.9,3.2,8.938333333,3.173333333,187.5833333,32.08333333,205.25,-26.75,1.515,,4.193333333,4.715833333,2.701666667,4.390833333,0.875833333,3.736666667
1998,920,900,646,66.1,3.45,75.61666667,6.016666667,55.56666667,3.85,6.0975,0.7675,187.75,43.58333333,258.9166667,-29.58333333,2.12,2.7775,2.254166667,-0.265833333,0.190833333,0.7725,2.455,
1998,250,248,1181,61.275,-0.35,77.2,-0.575,48.33333333,2.9,4.203333333,3.178333333,225.0833333,-22.83333333,190.9166667,24.16666667,2.368333333,3.1875,5.311666667,4.1025,3.195833333,6.86,3.046666667,3.291666667
1998,650,620,889,60.70833333,2.058333333,70.25,-1.916666667,48.15833333,3.025,6.034166667,5.2075,65.91666667,-5.416666667,,45.5,6.636666667,6.465833333,9.045833333,8.756666667,5.955833333,7.651666667,5.425,6.679166667
1998,89,80,491,,5.416666667,83.79166667,2.116666667,64.18333333,4.716666667,6.754166667,3.283333333,321.3333333,30.5,47.75,-7.833333333,1.113333333,0.723333333,2.860833333,4.538333333,2.934166667,1.5575,2.505,1.721666667
1998,"1,370","1,280",580,66.69166667,3.816666667,79.925,2.5,58.45833333,5.158333333,7.408333333,1.235,169.8333333,27.08333333,212.4166667,-26.75,3.085,3.401666667,4.985,5.243333333,4.690833333,4.0025,0.666666667,1.739166667
1998,0,0,0,58.21666667,3.966666667,68.6,,48.84166667,6.733333333,6.7075,2.371666667,88.66666667,14.41666667,434.5833333,-87.25,4.4,3.508333333,3.308333333,4.226666667,,2.190833333,1.620833333,4.295833333
1998,17,17,405,60.31666667,3.55,72.00833333,1.708333333,45.625,3.375,6.6925,3.341666667,141.75,21.16666667,385.75,-29.08333333,5.050833333,3.268333333,5.050833333,5.1875,4.6875,4.868333333,3.886666667,3.650833333
1998,0,0,0,60.18333333,4.3,,2.983333333,51.55,3.608333333,5.11,2.9525,117.9166667,16.91666667,325.4166667,-51.16666667,1.541666667,1.700833333,0.790833333,-0.215,1.721666667,,3.898333333,1.566666667
1998,535,525,587,70.64166667,4.933333333,80.75,2.516666667,62.49166667,5.275,9.248333333,2.269166667,257.0833333,37.75,127.8333333,-16.16666667,1.293333333,3.085,2.809166667,0.385833333,1.269166667,0.9975,0.989166667,2.84
